243.085,54.78,2.017,1.569
243.08,54.161,1.098,0.686
243.077,54.121,0.738,0.604
243.088,55,0.7,0.633
243.085,54.961,1.13,1.314
243.073,54.295,0.762,0.857
243.076,54.88,1.073,0.715
243.075,54.845,0.506,0.587
243.059,54.08,3.795,2.02
243.059,54.143,1.138,0.901
243.064,54.926,2.248,2.517
243.056,54.594,0.895,0.419
243.045,53.925,2.111,1.885
243.049,55.381,321.503,262.444
243.048,54.513,0.509,0.584
243.033,54.206,0.396,0.491
243.036,54.485,0.601,0.431
243.04,54.84,0.716,1.013
243.03,54.328,1.24,1.267
243.04,55.289,3.561,2.232
243.021,54,0.8,0.742
243.037,55.268,2.991,2.409
243.019,54.581,0.669,0.971
243.02,54.697,0.974,1.163
243.007,54.002,0.845,0.815
243.019,54.919,0.701,0.633
243.013,54.759,6.155,7.925
243.001,54.704,0.784,0.855
242.996,54.404,0.874,0.946
242.997,54.738,3.442,4.058
242.991,54.957,0.479,0.665
242.979,54.522,6.359,7.329
242.973,53.983,1.296,1.274
242.968,54.026,14.104,13.551
242.972,54.145,0.836,0.928
242.974,54.549,0.568,0.421
242.972,54.656,0.53,0.585
242.963,54.196,0.455,0.598
242.96,54.885,0.696,0.746
242.958,54.788,3.78,4.8
242.954,54.529,0.497,0.57
242.947,54.11,0.422,0.545
242.945,54.069,0.945,1.052
242.94,54.165,1.01,1.043
242.948,54.865,0.674,0.515
242.932,53.887,1.689,1.699
242.931,54.119,1.827,2.066
242.936,54.507,0.315,0.457
242.931,54.275,1.29,1.102
242.931,54.367,0.579,0.566
242.924,53.906,0.515,0.686
242.916,53.86,9.072,8.089
242.918,54.245,1.253,1.581
242.918,54.292,0.551,0.507
242.908,53.992,38.486,19.211
242.916,54.74,0.755,0.716
242.91,54.323,0.788,0.798
242.907,54.131,0.949,1.042
242.907,54.221,3.259,3.913
242.904,54.038,0.64,0.513
242.907,54.555,0.529,0.671
242.894,54.394,0.43,0.549
242.895,54.666,0.465,0.411
242.887,54.265,0.425,0.513
242.879,53.982,1.234,0.503
242.877,54.275,5.413,4.598
242.878,54.278,6.015,4.265
242.888,55.21,6.476,6.438
242.887,55.054,0.692,0.846
242.87,53.962,4.52,4.407
242.873,54.769,16.052,21.451
242.872,54.179,0.63,0.369
242.872,54.503,0.811,1.123
242.862,54.097,0.765,0.891
242.863,54.22,0.521,0.672
242.862,54.239,1.976,2.135
242.864,54.377,1.097,1.308
242.86,54.455,0.677,0.821
242.858,54.641,2.161,2.053
242.848,53.928,1.511,1.536
242.847,54.866,1.012,1.126
242.838,54.529,10,7.203
242.831,54.216,0.933,0.762
242.832,54.468,0.588,0.942
242.836,55.038,1.188,1.791
242.82,53.739,31.371,26.382
242.822,54.039,0.762,0.886
242.823,54.275,2.13,1.646
242.817,53.991,0.954,0.505
242.817,54.109,1.127,1.067
242.82,54.477,0.417,0.471
242.817,54.422,1.653,1.966
242.815,54.695,0.902,1.133
242.808,54.03,0.811,0.689
242.803,54.555,7.665,3.636
242.798,53.939,13.798,10.697
242.807,54.945,1.192,1.404
242.8,54.413,0.582,0.398
242.794,53.681,2.404,1.876
242.802,55.14,1.915,1.767
242.794,54.155,0.987,1.16
242.801,54.941,0.586,0.485
242.79,53.969,2.49,2.267
242.788,54.205,0.54,0.569
242.789,54.783,1.107,1.511
242.782,54.148,0.781,0.536
242.78,54.399,0.476,0.431
242.778,54.83,0.718,0.654
242.769,54.476,0.644,1.015
242.769,54.924,1.041,1.319
242.766,54.723,1.002,0.748
242.76,54.263,6.118,7.496
242.76,54.392,1.15,1.375
242.759,54.967,2.482,2.132
242.754,54.265,0.391,0.581
242.751,54.7,42.731,48.998
242.751,54.702,36.809,37.331
242.749,53.95,0.838,0.649
242.743,54.091,0.452,0.551
242.748,55.119,2.359,2.737
242.742,54.59,0.415,0.614
242.739,54.876,0.701,0.891
242.73,54.383,0.506,0.546
242.728,54.549,1.666,1.404
242.731,54.951,0.745,1.082
242.726,54.143,0.587,0.398
242.728,54.831,0.424,0.46
242.728,55.012,0.586,0.585
242.722,54.826,0.659,0.859
242.72,54.628,1.141,0.959
242.714,53.69,1.651,1.545
242.716,54.231,0.652,0.755
242.713,54.095,0.587,0.618
242.715,54.534,0.481,0.665
242.718,55.205,0.904,0.957
242.702,54.463,0.675,0.661
242.699,54.075,0.41,0.493
242.7,54.167,0.52,0.43
242.7,54.395,0.603,0.587
242.7,54.785,0.757,0.869
242.696,54.457,0.677,0.756
242.694,54.594,0.547,0.506
242.691,53.951,0.453,0.489
242.692,54.391,1.743,2.085
242.69,54.08,0.784,0.814
242.687,54.122,0.495,0.471
242.688,54.603,1.193,1.518
242.684,54.119,0.397,0.485
242.687,54.949,0.499,0.62
242.689,55.296,1.118,1.151
242.688,55.348,3.441,2.789
242.674,54.107,2.958,0.881
242.674,53.937,1.3,0.88
242.672,54.176,1.267,1.242
242.673,54.497,0.583,0.747
242.666,54.109,5.236,2.705
242.671,55.142,1.665,1.107
242.668,54.445,0.558,0.656
242.664,54.202,0.584,0.44
242.665,54.52,0.581,0.864
242.66,53.67,1.068,1.12
242.652,54.685,9.905,7.56
242.65,54.079,1.071,1.335
242.649,54.333,0.595,0.637
242.648,54.195,0.439,0.548
242.648,54.431,0.416,0.498
242.647,54.714,0.587,0.583
242.636,54.757,0.741,1.091
242.631,54.718,1.761,2.033
242.629,54.051,4.049,0.595
242.629,55.127,4.421,4.609
242.625,54.528,0.351,0.5
242.625,55.026,2.165,1.855
242.62,53.74,1.54,1.012
242.621,54.024,1.03,0.532
242.618,53.776,3.573,2.571
242.619,54.595,0.754,0.786
242.614,53.855,0.963,0.589
242.612,54.177,0.394,0.406
242.61,53.702,1.707,1.059
242.61,54.608,4.137,5.707
242.611,54.992,2.442,2.871
242.607,54.327,0.497,0.682
242.605,53.78,1.268,0.644
242.594,54.504,15.229,17.406
242.597,54.5,10.674,8.77
242.597,54.058,3.133,3.321
242.598,55.017,1.137,1.344
242.596,55.024,0.63,0.565
242.591,53.798,1.482,1.104
242.59,54.033,0.756,0.638
242.59,54.598,1.263,1.559
242.587,54.65,13.755,17.968
242.591,54.93,0.409,0.603
242.588,54.087,0.56,0.704
242.579,54.053,2.349,2.494
242.58,54.365,1.238,1.665
242.575,54.392,0.823,0.987
242.572,53.915,3.954,4.032
242.572,53.7,1.297,1.299
242.573,54.514,0.744,0.487
242.569,54.029,3.747,3.82
242.571,54.116,0.393,0.457
242.566,53.877,2.12,1.787
242.565,54.104,0.847,0.428
242.562,53.953,0.704,0.657
242.563,54.936,0.656,0.895
242.563,54.971,0.837,0.766
242.559,54.004,0.774,0.661
242.553,54.825,0.836,1.312
242.556,54.074,4.459,4.801
242.556,55.113,1.005,0.704
242.556,55.372,2.336,1.559
242.553,54.592,4.673,6.222
242.55,54.74,0.503,0.661
242.549,54.328,0.35,0.439
242.536,54.132,3.71,3.586
242.533,54.135,4.362,1.948
242.54,54.128,2.959,1.145
242.54,54.546,0.597,0.782
242.536,53.842,1.119,0.674
242.532,54.843,0.528,0.516
242.531,54.696,0.531,0.514
242.53,54.108,0.413,0.499
242.526,54.308,0.758,1.066
242.526,54.152,0.37,0.522
242.524,54.174,1.075,0.443
242.521,55.163,1.215,1.249
242.521,54.585,0.515,0.503
242.518,54.873,0.512,0.432
242.511,54.277,29.962,23.491
242.513,54.608,0.56,0.706
242.508,55.005,1.673,0.779
242.503,53.879,4.258,3.302
242.502,54.449,0.446,0.59
242.502,55.246,5.372,5.061
242.5,54.035,0.517,0.571
242.496,55.011,22.86,19.872
242.495,55.005,17.603,21.198
242.498,54.613,0.699,0.686
242.495,53.823,6.701,5.746
242.497,54.077,0.857,1.035
242.497,54.655,0.552,0.56
242.495,54.346,0.516,0.37
242.477,55.066,3.945,1.098
242.476,54.307,0.472,0.519
242.476,54.137,0.432,0.541
242.47,54.99,5.582,2.801
242.472,54.996,5.456,2.842
242.473,54.373,0.642,0.624
242.472,53.747,36.179,31.021
242.468,55.118,2.667,2.279
242.456,54.142,6.482,3.689
242.458,54.269,0.593,0.437
242.455,55.064,0.588,0.785
242.456,54.463,0.535,0.552
242.454,54.637,0.383,0.423
242.452,55.289,2.947,1.195
242.452,54.986,0.793,1.125
242.451,54.603,1.017,1.173
242.451,54.869,1.277,1.831
242.45,54.15,1.315,1.558
242.448,54.325,0.461,0.399
242.447,53.586,2.72,1.289
242.444,54.702,11.574,16.228
242.445,54.318,0.507,0.767
242.445,54.407,0.463,0.583
242.443,54.476,0.468,0.64
242.442,54.358,0.444,0.417
242.441,53.828,1.658,0.871
242.435,54.629,7.721,6.894
242.433,54.63,6.411,7.523
242.431,53.961,16.618,16.262
242.433,54.282,0.688,0.747
242.43,54.612,0.839,1.084
242.427,55.355,1.439,1.309
242.428,54.252,0.776,1.002
242.419,54.793,0.52,0.461
242.417,54.436,0.481,0.339
242.416,54.539,0.431,0.462
242.414,54.602,0.86,1.149
242.406,54.216,1.93,1.711
242.405,54.676,0.701,0.892
242.396,54.518,0.349,0.376
242.394,53.873,1.236,0.958
242.393,54.072,0.546,0.678
242.393,54.42,0.506,0.527
242.391,53.956,0.669,0.636
242.389,54.029,1.394,0.879
242.382,54.321,2.898,3.201
242.379,54.323,2.172,2.444
242.381,55.045,1.242,1.163
242.384,53.766,0.914,0.715
242.383,53.999,1.247,1.118
242.381,54.308,2.524,2.971
242.378,54.662,0.61,0.571
242.378,54.245,0.529,0.446
242.376,54.82,0.694,0.77
242.377,53.926,6.218,6.035
242.378,54.135,0.673,0.713
242.376,54.698,0.497,0.475
242.374,54.398,0.584,0.603
242.372,54.495,0.665,0.391
242.37,54.145,0.744,0.71
242.367,54.33,0.536,0.738
242.368,54.351,0.525,0.584
242.367,54.476,0.967,1.222
242.365,54.818,0.723,0.865
242.368,53.997,0.531,0.554
242.365,53.928,1.509,1.369
242.359,55.22,1.114,1.19
242.361,54.181,2.49,2.943
242.36,54.343,0.36,0.567
242.356,54.368,0.573,0.347
242.347,54.723,2.065,2.855
242.342,53.911,8.234,0.95
242.339,55.017,0.586,0.607
242.337,54.731,1.52,1.757
242.338,53.614,18.549,12.292
242.332,53.614,15.148,4.647
242.333,54.383,0.307,0.437
242.329,54.728,1.518,0.651
242.331,54.677,0.805,1.108
242.327,55.355,2.933,1.556
242.329,54.669,0.483,0.525
242.328,54.929,0.592,0.487
242.329,54.378,0.982,1.299
242.323,54.591,0.374,0.436
242.319,54.694,1.361,0.343
242.315,54.462,1.199,1.555
242.314,54.231,2.882,3.336
242.312,54.512,0.346,0.436
242.304,54.309,0.705,0.902
242.304,54.086,0.664,0.798
242.289,54.72,0.796,0.5
242.288,54.471,0.323,0.517
242.283,55.378,3.469,1.393
242.29,54.057,0.696,0.526
242.287,53.6,22.88,17.306
242.276,55.313,1.489,1.33
242.28,54.36,0.655,0.837
242.276,54.568,1.9,2.585
242.275,54.272,0.587,0.727
242.269,54.29,2.557,3.1
242.268,54.883,12.885,14.194
242.269,54.658,0.377,0.442
242.268,53.906,4.553,1.142
242.268,54.238,0.713,0.52
242.265,54.041,0.726,0.434
242.261,54.119,2.347,0.37
242.257,55.054,0.623,0.882
242.26,54.313,0.685,0.761
242.259,54.043,0.785,0.841
242.259,54.098,0.551,0.48
242.257,53.889,1.309,0.88
242.255,54.302,0.846,0.882
242.255,54.166,0.326,0.485
242.256,53.594,4.62,1.193
242.242,54.662,2.474,3.268
242.245,54.042,6.514,6.853
242.242,54.305,4.724,5.757
242.239,54.175,0.906,1.039
242.233,55.02,0.84,0.584
242.231,54.904,0.801,0.778
242.231,54.428,0.518,0.674
242.224,54.793,1.2,1.212
242.221,54.551,0.376,0.515
242.219,54.709,0.629,0.882
242.209,54.898,4.146,0.897
242.208,54.739,1.742,2.119
242.203,54.864,1.442,1.894
242.202,54.911,0.533,0.528
242.202,54.51,0.896,0.585
242.207,53.995,0.726,0.435
242.204,54.086,27.985,13.505
242.2,54.288,0.461,0.549
242.196,54.614,0.552,0.619
242.197,54.021,2.056,1.737
242.193,54.093,17.362,3.833
242.19,54.659,0.46,0.536
242.187,54.843,0.518,0.607
242.183,55.305,1.392,1.079
242.165,54.777,0.69,0.791
242.166,54.61,0.418,0.435
242.168,54.364,0.605,0.753
242.162,54.464,7.974,10.784
242.162,54.282,6.975,6.494
242.161,54.227,0.661,0.822
242.151,55.238,2.013,1.94
242.154,54.628,1.114,1.201
242.158,53.961,1.4,1.028
242.154,54.564,0.313,0.41
242.14,54.581,9.174,12.285
242.15,54.572,11.598,9.874
242.155,54.258,1.066,1.235
242.149,54.83,0.628,0.872
242.151,54.238,11.63,4.976
242.147,54.276,1.95,2.482
242.147,53.994,3.808,3.657
242.149,53.639,52.29,39.345
242.148,53.839,1.647,0.739
242.142,54.47,0.614,0.844
242.134,54.839,11.663,13.111
242.129,55.097,0.883,0.823
242.13,53.738,10.883,2.335
242.132,54.491,0.39,0.391
242.125,54.596,14.646,14.485
242.13,54.376,0.375,0.477
242.124,54.909,0.436,0.742
242.118,54.748,1.774,1.509
242.118,54.175,56.931,62.275
242.11,54.121,1.002,0.484
242.105,54.636,0.702,0.779
242.105,54.347,0.681,0.71
242.103,54.342,0.513,0.366
242.105,54.005,0.68,0.524
242.092,55.178,3.416,3.595
242.098,54.658,0.776,0.748
242.09,54.977,2.024,2.534
242.094,54.39,0.972,0.685
242.092,54.601,0.574,0.802
242.099,53.693,2.872,1.833
242.089,54.505,12.791,8.433
242.089,53.907,1.091,0.511
242.08,54.638,0.768,0.771
242.073,55.329,1.511,1.483
242.069,54.604,0.467,0.549
242.061,55.065,1.133,0.837
242.059,54.477,1.768,1.853
242.063,54.133,0.758,0.721
242.058,54.328,0.884,1.092
242.05,55.004,2.686,2.944
242.051,54.924,0.938,0.768
242.051,54.628,1.829,2.457
242.047,54.982,0.791,1.055
242.043,54.778,12.061,1.177
242.04,54.783,2.066,2.466
242.036,54.789,8.286,1.629
242.049,54.427,0.585,0.745
242.045,54.74,0.553,0.692
242.045,54.491,0.501,0.549
242.039,54.877,0.591,0.704
242.036,54.944,1.403,1.664
242.035,55.016,1.183,1.242
242.035,54.465,1.081,1.271
242.04,53.905,0.796,0.651
242.032,54.252,0.991,1.078
242.031,54.449,0.577,0.867
242.024,54.616,0.437,0.561
242.022,54.758,0.386,0.507
242.021,54.632,0.475,0.639
242.015,54.884,1.951,1.93
242.018,54.505,0.381,0.492
242.014,54.041,5.902,5.642
242.007,54.664,1.025,0.785
242.012,54.311,0.584,0.68
242.008,54.341,12.931,5.283
242.006,54.612,0.539,0.472
242.004,54.362,5.842,2.227
241.989,55.172,4.003,1.094
242,54.37,1.5,0.64
241.996,54.572,0.748,0.425
241.988,55.046,0.974,0.903
241.988,54.778,3.962,4.644
241.991,54.277,11.779,4.564
241.999,53.901,1.25,0.936
241.995,54.076,0.823,0.671
241.992,54.398,0.71,0.937
241.99,54.049,0.437,0.573
241.986,54.396,0.504,0.42
241.987,54.148,0.833,0.96
241.988,53.682,3.857,1.189
241.974,54.624,2.266,2.945
241.985,53.736,2.365,2.088
241.979,53.954,1.296,1.07
241.968,54.71,0.841,0.992
241.962,55.208,1.136,0.991
241.968,54.41,0.785,0.447
241.967,54.143,4.382,3.918
241.964,54.483,0.388,0.487
241.965,54.281,0.657,0.606
241.946,55.081,1.035,1.145
241.947,54.468,0.779,1.017
241.942,54.684,0.911,0.925
241.94,54.782,0.874,1.025
241.935,54.839,33.523,34.956
241.941,54.201,5.7,3.609
241.944,53.81,0.952,0.751
241.94,53.79,3.774,2.562
241.933,54.3,0.48,0.443
241.921,55.032,1.628,1.785
241.925,54.468,0.386,0.367
241.935,53.722,1.605,1.457
241.917,54.497,1.24,1.376
241.916,54.49,1.31,1.557
241.917,54.366,0.83,0.409
241.908,54.767,2.923,3.192
241.902,54.593,14.756,10.33
241.905,54.18,2.658,0.96
241.896,54.557,1.271,1.363
241.903,53.959,3.926,0.8
241.899,54.229,1.201,1.292
241.892,54.705,0.837,0.892
241.883,54.853,2.329,1.506
241.878,54.944,1.537,1.135
241.883,54.379,2.412,1.874
241.878,54.848,1.343,0.914
241.887,54.204,2.606,2.431
241.883,54.373,1.974,2.031
241.88,54.501,0.823,0.805
241.873,54.416,0.615,0.421
241.869,54.693,0.625,0.726
241.87,54.228,0.97,0.864
241.857,54.788,3.363,0.947
241.864,54.31,0.456,0.467
241.85,54.725,0.68,0.686
241.852,54.629,0.493,0.675
241.853,54.203,1.929,1.353
241.839,55.066,2.095,1.625
241.859,53.738,2.727,1.172
241.856,53.898,4.251,3.695
241.845,54.487,0.752,0.715
241.838,54.799,2.875,3.237
241.828,54.735,0.718,0.564
241.834,54.326,0.723,0.766
241.84,53.777,46.299,36.42
241.836,54.098,1.959,1.721
241.818,54.721,0.579,0.656
241.808,54.817,2.35,0.603
241.811,54.485,0.416,0.541
241.812,54.451,0.496,0.496
241.808,54.364,1.316,1.22
241.804,54.469,1.755,1.073
241.809,54.266,0.846,0.795
241.802,54.103,4.655,3.863
241.789,54.823,0.82,0.739
241.791,54.101,3.409,1.074
241.772,55.087,1.306,1.652
241.773,54.865,0.764,0.717
241.775,54.176,0.594,0.774
241.762,54.571,1.332,1.473
241.766,54.275,0.472,0.572
241.76,54.482,1.273,1.286
241.76,54.397,0.486,0.53
241.739,55.065,1.579,1.248
241.762,53.691,23.08,18.395
241.741,54.726,15.501,9.022
241.749,54.229,1.114,0.889
241.741,54.057,2.512,1.09
241.733,54.25,1.307,1.269
241.714,54.249,3.311,0.67
241.696,54.253,5.857,4.437
241.703,53.84,2.578,1.663
241.678,54.454,1.248,1.509
241.675,54.444,2.971,3.052
241.675,54.47,0.738,0.612
241.659,54.989,1.976,1.34
241.662,54.388,1.57,1.311
241.647,54.584,41.263,7.277
241.65,54.547,31.319,8.797
241.643,54.762,2.545,2.905
241.645,53.896,183.237,27.01
241.633,54.415,0.786,0.72
241.641,53.938,21.149,18.798
241.616,54.937,1.641,1.857
241.609,54.819,11.96,0.839
241.595,55.198,1.439,1.557
241.611,54.354,1.534,0.695
241.589,54.947,4.861,1.535
241.598,54.099,293.154,263.602
241.578,54.939,2.538,2.032
241.592,54.227,67.273,63.907
241.555,55.033,2.87,1.225
241.54,54.057,73.713,63.58
241.526,54.483,1.006,1.33
241.524,54.469,38.373,32.286
241.513,54.992,1.344,1.477
241.52,54.478,8.7,5.291
241.525,53.807,88.393,34.584
241.499,54.901,742.263,205.624
241.503,53.801,104.17,41.906
241.47,55.176,19.366,15.685
241.486,54.513,0.977,0.854
241.467,54.761,4.611,1.371
241.464,55.07,2.283,2.161
241.473,54.374,1.916,1.028
241.473,54.295,12.435,11.85
241.469,54.114,12.933,8.619
241.447,54.075,4.991,3.861
241.426,54.779,25.266,22.409
241.416,54.919,3.77,1.627
241.414,54.763,3.665,3.735
241.434,53.959,2.631,1.572
241.408,54.655,435.419,329.597
241.4,54.207,1.887,1.805
241.392,54.399,0.689,0.589
241.391,54.268,1.021,0.799
241.365,53.927,10.973,8.016
241.343,54.492,15.815,10.297
241.342,54.358,0.879,1.068
241.326,54.878,2.353,1.246
241.329,54.35,13.599,7.767
241.342,53.879,8.927,2.569
241.312,54.761,8.808,4.284
241.317,53.903,3.836,2.704
241.271,55.013,171.766,30.313
241.267,54.743,2.568,1.367
241.28,54.048,6.378,4.903
241.266,54.556,1.713,1.513
241.264,54.305,1.738,1.535
241.261,54.407,0.841,0.666
241.251,54.225,2.575,1.381
241.251,54.231,1.758,1.666
241.236,54.358,1.505,1.02
241.214,54.838,2.609,1.51
241.22,54.248,1.948,1.387
241.168,54.958,1.826,1.695
241.175,54.723,2.339,1.478
241.169,54.641,64.69,28.175
241.174,54.645,19.071,12.927
241.17,54.847,2.192,1.488
241.165,54.528,62.553,32.643
241.163,54.357,1.233,0.949
241.145,54.572,16.639,6.021
241.141,54.742,2.098,1.155
241.12,54.726,2.058,1.856
241.118,54.25,2.89,2.365
241.083,54.389,7.422,5.865
241.079,54.257,1.801,1.485
241.034,54.425,2.26,0.984
241.025,54.346,3.856,2.588
240.969,54.495,3.195,1.307
240.951,54.44,5.695,4.055
242.165,55.195,0.263,0.758
241.449,54.609,0.53,0.276
243.55,54.299,0.248,0.591
241.715,54.028,0.73,0.293
241.529,54.214,0.219,0.201
243.549,54.322,0.577,0.195
242.592,54.261,0.384,0.321
242.977,54.964,1.398,0.266
242.896,54.866,0.587,0.191
243.471,54.065,1.606,0.287
243.252,53.81,0.285,0.251
241.944,53.732,0.472,0.281
242.758,54.254,0.247,0.274
243.346,53.743,0.432,0.257
241.564,53.815,0.284,0.349
243.656,53.819,1.13,1.126
243.153,54.702,0.451,0.223
242.348,54.254,0.206,0.327
242.984,54.214,0.439,0.619
242.698,54.747,0.613,0.474
241.834,54.378,0.403,0.651
242.623,54.066,0.218,0.383
241.765,54.696,0.213,0.442
242.8,54.928,2.177,0.254
243.122,54.015,0.764,0.238
242.585,54.862,0.589,0.62
242.843,55.111,0.739,0.261
242.559,54.28,0.533,0.654
242.483,54.845,0.459,0.48
242.946,54.885,0.864,0.511
243.261,54.257,0.203,0.243
243.359,54.18,0.448,0.206
241.904,55.108,0.395,0.469
242.126,54.438,0.227,1.062
242.329,54.442,0.358,0.216
243.675,54.018,2.188,0.34
241.444,54.385,0.313,0.466
243.427,55.034,0.381,0.616
243.166,53.986,0.613,0.706
243.45,55.036,0.631,0.196
242.938,54.457,0.319,0.306
243.344,54.253,0.434,0.222
243.053,54.441,0.516,0.268
243.052,55.144,0.564,0.345
242.262,54.188,0.391,0.197
242.541,55.261,0.384,0.526
243.383,54.165,1.106,0.203
242.984,53.862,0.33,0.552
242.676,54.953,0.794,0.206
243.635,55.101,0.344,0.849
243.863,54.139,0.782,0.317
242.604,53.881,0.54,0.207
242.176,55.074,0.311,0.336
242.37,54.774,0.337,0.271
243.479,55.097,1.361,0.227
241.306,55.117,0.411,0.401
242.818,54.687,1.31,0.331
243.259,53.822,3.273,0.268
243.146,54.675,0.279,0.516
243.575,54.336,0.708,0.313
242.856,54.06,0.499,0.274
242.734,54.914,0.524,0.327
242.735,54.043,0.67,0.289
241.005,55.044,0.467,0.294
241.121,55.086,1.186,0.24
243.636,54.581,0.313,0.657
243.855,54.807,0.439,0.232
242.117,54.751,0.428,0.188
242.221,54.388,0.405,0.665
241.607,54.441,0.372,0.41
241.538,54.83,0.25,0.426
241.182,54.793,0.686,0.274
242.629,55.101,0.312,0.206
241.752,54.296,0.764,0.277
241.574,55.143,0.81,0.369
242.538,53.828,0.475,0.243
243.388,54.074,0.365,0.234
243.605,54.616,1.062,0.225
242.659,55.036,0.366,0.158
244.043,54.434,0.251,0.258
241.796,54.539,0.756,0.321
241.491,54.456,0.421,0.531
243.584,55.11,1.679,0.44
241.64,54.215,0.591,0.33
244.014,54.936,0.496,0.216
242.776,53.75,5.18,0.18
242.73,54.686,0.27,0.523
242.785,54.712,1.122,0.187
241.41,53.593,0.482,0.309
