242.018311,871265.9196,54.882538,197577.1368,418.86,451.27
243.6521,877147.56,54.277592,195399.3312,258.57,152.45
241.215195,868374.702,54.836803,197412.4908,159.12,136.89
243.740982,877467.5352,54.148716,194935.3776,102.96,43.49
241.206375,868342.95,54.50576,196220.736,160.29,191.88
243.939941,878183.7876,54.673031,196822.9116,562.77,475.02
243.863342,877908.0312,54.571716,196458.1776,237.51,274.95
243.505341,876619.2276,54.216148,195178.1328,120.51,91.62
241.573975,869666.31,54.221813,195198.5268,114.19,195.86
243.755188,877518.6768,54.082668,194697.6048,132.21,83.21
242.632095,873475.542,55.397869,199432.3284,176.67,125.66
241.275604,868592.1744,55.201153,198724.1508,122.85,135.25
241.453308,869231.9088,54.034592,194524.5312,218.79,134.67
243.574677,876868.8372,55.06691,198240.876,121.68,182.4
243.52832,876701.952,54.323284,195563.8224,198.9,271.79
241.307907,868708.4652,54.022819,194482.1484,147.42,137.83
241.510239,869436.8604,54.041264,194548.5504,126.36,84.53
243.59906,876956.616,54.064591,194632.5276,112.32,5.61
243.472488,876500.9568,54.794353,197259.6708,127.53,190.12
241.432037,869155.3332,54.638851,196699.8636,141.57,163.45
243.247894,875692.4184,54.80806,197309.016,150.93,79.21
241.243286,868475.8296,54.954208,197835.1488,125.19,99.41
241.41745,869102.82,54.526131,196294.0716,180.18,135.84
241.334473,868804.1028,54.400398,195841.4328,102.38,81.84
243.330139,875988.5004,54.858734,197491.4424,146.25,188.84
243.436356,876370.8816,54.519367,196269.7212,132.21,184.04
242.602783,873370.0188,53.781567,193613.6412,332.28,240.79
242.580216,873288.7776,54.365368,195715.3248,154.44,95.52
241.578232,869681.6352,53.921524,194117.4864,166.14,135.13
241.944672,871000.8192,54.683929,196862.1444,142.74,187.32
243.589325,876921.57,55.296104,199065.9744,95.12,142.27
243.546555,876767.598,54.098949,194756.2164,146.25,132.56
243.359772,876095.1792,54.303909,195494.0724,139.23,178.43
241.796539,870467.5404,53.78125,193612.5,116.41,132.68
243.379105,876164.778,54.275696,195392.5056,331.11,327.13
243.678513,877242.6468,53.773266,193583.7576,153.27,92.02
241.060547,867817.9692,55.040977,198147.5172,169.65,224.87
243.259964,875735.8704,55.355316,199279.1376,579.15,918.92
242.007812,871228.1232,54.610504,196597.8144,168.48,183.57
243.325668,875972.4048,53.760624,193538.2464,121.68,162.63
242.271515,872177.454,54.2887,195439.32,326.43,378.26
241.517838,869464.2168,55.424602,199528.5672,1216.8,1435.59
243.842987,877834.7532,53.80592,193701.312,122.85,194.8
242.037308,871334.3088,53.877773,193959.9828,242.19,103.72
242.787109,874033.5924,53.97036,194293.296,342.81,352.29
242.408127,872669.2572,54.215244,195174.8784,283.14,312.98
241.063568,867828.8448,55.409256,199473.3216,491.4,442.84
243.361893,876102.8148,53.930325,194149.17,303.03,294.37
242.386597,872591.7492,54.026901,194496.8436,114.54,132.21
242.628494,873462.5784,55.025745,198092.682,191.88,182.64
243.780335,877609.206,54.310184,195516.6624,184.86,144.38
241.59726,869750.136,55.332977,199198.7172,155.61,193.28
242.360855,872499.078,55.277538,198999.1368,159.12,66.91
241.474869,869309.5284,54.372795,195742.062,181.35,85.78
243.946609,878207.7924,53.897633,194031.4788,242.19,259.62
242.434067,872762.6412,53.82827,193781.772,154.44,109.09
241.440857,869187.0852,55.020229,198072.8244,111.5,117.94
244.014954,878453.8344,54.796341,197266.8276,126.36,111.69
241.471115,869296.014,54.112915,194806.494,891.54,792.21
243.611313,877000.7268,53.932228,194156.0208,224.64,243.48
242.691605,873689.778,55.224823,198809.3628,124.02,206.62
241.90448,870856.128,53.958225,194249.61,628.29,581.61
242.370285,872533.026,54.474724,196109.0064,152.1,100.55
243.949875,878219.55,53.763248,193547.6928,200.07,116.51
241.837204,870613.9344,55.25827,198929.772,131.04,236.81
241.036789,867732.4404,54.967522,197883.0792,335.79,443.43
241.741455,870269.238,54.055931,194601.3516,112.44,58.55
242.212509,871965.0324,55.436192,199570.2912,218.79,181.82
242.211319,871960.7484,54.739574,197062.4664,152.1,103.86
243.547226,876770.0136,55.06234,198224.424,149.76,202.76
243.147217,875329.9812,54.263309,195347.9124,251.55,273.78
242.931168,874552.2048,55.228805,198823.698,113.72,198.43
242.688675,873679.23,55.295757,199064.7252,140.4,32.68
243.211365,875560.914,54.134106,194882.7816,177.84,228.38
243.628006,877060.8216,54.980823,197930.9628,195.39,189.42
243.312485,875924.946,54.234802,195245.2872,164.97,21.62
243.548431,876774.3516,55.186752,198672.3072,145.08,201.12
241.733154,870239.3544,54.248238,195293.6568,96.99,102.4
241.964264,871071.3504,55.207222,198745.9992,269.1,252.25
241.033844,867721.8384,54.423092,195923.1312,140.4,110.82
242.04599,871365.564,54.870762,197534.7432,146.25,377.79
