241.984604,871144.5744,53.73505,193446.18,16.59,9.37
242.734268,873843.3648,53.813698,193729.3128,42.34,35.6
242.015106,871254.3816,54.883755,197581.518,91.99,91.89
243.865814,877916.9304,54.704082,196934.6952,19.49,13.9
242.489899,872963.6364,54.06905,194648.58,14.85,23.81
243.475235,876510.846,53.997391,194390.6076,28.3,13.41
242.980102,874728.3672,54.520405,196273.458,16.94,7.4
241.204132,868334.8752,54.504593,196216.5348,47.79,49.31
242.366364,872518.9104,54.476082,196113.8952,23.78,28.88
242.598907,873356.0652,55.188614,198679.0104,23.43,13.66
242.064697,871432.9092,54.157906,194968.4616,18.68,7.42
243.622604,877041.3744,53.712372,193364.5392,140.36,124
242.527527,873099.0972,55.429215,199545.174,25.52,14.27
242.604446,873376.0056,53.780037,193608.1332,75.52,88.02
241.417267,869102.1612,54.918869,197707.9284,39.79,38.67
241.207352,868346.4672,55.379459,199366.0524,33.18,27.22
241.414429,869091.9444,53.941673,194190.0228,20.88,14.66
241.472565,869301.234,54.373737,195745.4532,62.29,49.67
243.098053,875152.9908,54.06097,194619.492,87.93,74.4
243.647018,877129.2648,54.172874,195022.3464,18.79,11.83
241.219727,868391.0172,54.646954,196729.0344,28.88,18.76
242.60585,873381.06,54.326591,195575.7276,29.46,27.32
242.765381,873955.3716,54.722427,197000.7372,56.72,60.17
243.941498,878189.3928,54.672257,196820.1252,191.4,185.72
243.880432,877969.5552,55.237179,198853.8444,38.4,33.96
243.944138,878198.8968,55.058495,198210.582,27.49,21.04
242.44194,872790.984,54.357532,195687.1152,38.4,22.61
242.619812,873431.3232,54.594029,196538.5044,24.82,19.84
241.280029,868608.1044,55.32898,199184.328,37.35,21.31
242.406128,872662.0608,54.216522,195179.4792,95.35,77.85
242.766663,873959.9868,54.401363,195844.9068,13.69,18.53
243.654587,877156.5132,54.276386,195394.9896,87.81,69.42
243.160202,875376.7272,55.009399,198033.8364,18.44,12.76
241.732513,870237.0468,54.250137,195300.4932,80.39,51.9
242.780731,874010.6316,54.148445,194934.402,18.33,8.97
242.526566,873095.6376,54.152946,194950.6056,24.48,-0.41
243.684525,877264.29,54.456215,196042.374,22.62,15.44
241.371384,868936.9824,53.825985,193773.546,20.3,28.33
243.044601,874960.5636,53.924381,194127.7716,22.16,8.18
243.154358,875355.6888,53.968834,194287.8024,182.12,186.3
242.679718,873646.9848,53.991928,194370.9408,17.52,9.79
243.255051,875718.1836,54.167496,195002.9856,55.68,35.51
243.431961,876355.0596,54.484615,196144.614,20.65,11.63
241.594803,869741.2908,55.334103,199202.7708,73.08,47.76
243.413269,876287.7684,54.799107,197276.7852,28.54,16.24
241.919449,870910.0164,53.708103,193349.1708,18.44,20.42
242.573029,873262.9044,53.814716,193732.9776,24.24,27.14
241.575607,869672.1852,54.90155,197645.58,19.84,22.4
243.959701,878254.9236,54.149002,194936.4072,24.82,15.04
242.713501,873768.6036,54.094967,194741.8812,22.5,10.45
243.436905,876372.858,54.518932,196268.1552,25.98,29.6
241.852951,870670.6236,54.203159,195131.3724,41.64,31.81
243.196045,875505.762,53.913464,194088.4704,23.43,28.02
242.233185,872039.466,55.020218,198072.7848,30.74,28.16
243.111572,875201.6592,54.996281,197986.6116,53.82,54.96
241.5784,869682.24,53.922333,194120.3988,43.15,45.69
243.134582,875284.4952,54.025066,194490.2376,17.17,11.53
243.918442,878106.3912,54.221043,195195.7548,62.76,43.26
243.908798,878071.6728,54.704788,196937.2368,19.14,2.59
242.381241,872572.4676,54.307518,195507.0648,115.07,94.5
242.693497,873696.5892,54.593636,196537.0896,25.75,6.43
242.822647,874161.5292,54.274654,195388.7544,67.74,59.41
242.387985,872596.746,54.029167,194505.0012,29.12,26.07
243.212418,875564.7048,54.737358,197054.4888,27.26,18.86
241.330444,868789.5984,55.040764,198146.7504,22.27,19.54
242.848969,874256.2884,55.032608,198117.3888,58.81,54.77
241.468933,869288.1588,54.114082,194810.6952,631.04,606.22
241.828354,870582.0744,54.735191,197046.6876,21.34,27.72
243.752838,877510.2168,54.083546,194700.7656,77.14,62.1
243.731689,877434.0804,55.268921,198968.1156,19.26,21.43
241.934723,870965.0028,53.72266,193401.576,24.36,17.71
242.449142,872816.9112,54.325005,195570.018,20.88,16.96
242.224243,872007.2748,54.792866,197254.3176,58.81,62.64
242.328079,872381.0844,53.805557,193700.0052,21.69,34.48
241.988449,871158.4164,55.046375,198166.95,43.62,44.33
242.005707,871220.5452,54.612091,196603.5276,41.41,45.67
242.22966,872026.776,53.871353,193936.8708,24.59,33.25
242.970154,874692.5544,53.799347,193677.6492,19.02,22.55
241.158783,868171.6188,55.323074,199163.0664,17.86,17.02
241.060654,867818.3544,55.41048,199477.728,222.72,198.01
243.167297,875402.2692,54.616283,196618.6188,21.46,25.38
241.188248,868277.6928,54.03466,194524.776,34.8,47.1
241.381348,868972.8528,54.785408,197227.4688,23.2,46.82
243.929367,878145.7212,54.271679,195378.0444,25.17,19.06
243.840897,877827.2292,55.345715,199244.574,24.71,34.33
242.627701,873459.7236,54.015247,194454.8892,21.69,16.44
241.175919,868233.3084,55.125465,198451.674,28.77,37.88
243.598557,876954.8052,54.064541,194632.3476,60.67,44.19
243.029755,874907.118,53.983749,194341.4964,21.46,26.37
242.204056,871934.6016,54.863892,197510.0112,39.44,34.59
242.675278,873631.0008,55.113861,198409.8996,46.28,46.14
241.405563,869060.0268,55.037594,198135.3384,21.34,21.59
241.510071,869436.2556,55.424271,199527.3756,104.05,214.72
242.162338,871784.4168,53.75639,193523.004,21.46,20.1
242.855957,874281.4452,53.746758,193488.3288,38.98,46.61
243.492325,876572.37,53.830261,193788.9396,31.2,33.65
241.82576,870572.736,55.254852,198917.4672,21.34,43.89
243.533173,876719.4228,54.927731,197739.8316,18.91,16.39
243.642685,877113.666,54.640381,196705.3716,53.94,41.31
243.989166,878360.9976,55.054371,198195.7356,23.2,22.07
243.292389,875852.6004,53.887131,193993.6716,80.16,63.6
241.787262,870434.1432,55.10186,198366.696,25.17,22.66
241.103424,867972.3264,55.036881,198132.7716,21.34,17.17
243.210465,875557.674,54.25399,195314.364,33.06,26.14
243.82193,877758.948,54.60659,196583.724,19.84,12.21
242.524216,873087.1776,54.174759,195029.1324,106.6,105.37
242.703644,873733.1184,54.456902,196044.8472,17.28,20.29
242.688995,873680.382,55.295814,199064.9304,37.24,29.72
241.242462,868472.8632,53.789074,193640.6664,46.98,34.19
241.512085,869443.506,54.660755,196778.718,21.34,24.29
242.051071,871383.8556,54.923718,197725.3848,36.89,21.47
