242.948,54.865,21.9,24,27.6,31.6,33.5,49.5,53.1,51.9,45,36.6,27,45.7,0.19
242.931,54.119,15.1,15.3,15.6,15.6,14.6,26.7,26.4,22.7,17,12,13.6,24.3,0.97
242.936,54.507,7.7,8.7,10.5,12.7,13.1,15.2,16.4,16.1,14.3,11.3,10.7,17.2,0.17
242.931,54.275,15.3,15.8,16.6,17.8,18.8,35.2,35.1,30.8,24.6,19.7,15,30.1,0.69
242.918,54.245,24.7,29.5,36,39.9,40.3,53.8,62.6,63.6,53.2,40.9,39.3,56.8,0.03
242.916,54.74,130.9,146.4,171.8,196.4,205.4,176.3,204.3,218.7,196.7,160.4,201.6,156.6,0.03
242.907,54.131,3.3,3.3,2.7,1,0.2,7.9,7.4,4.9,1.3,0.2,2.2,8.2,0.69
242.904,54.038,10.6,10.8,11.5,11.7,10.4,20.2,19.8,17.3,13.1,8.6,9.6,19,0.89
242.894,54.394,5.8,6,5.3,4.4,3.1,13.5,13.3,9.8,6,3.2,4.2,13.8,0.49
242.887,54.265,52,53,50.1,48.4,46.3,91.1,93.2,85.7,73.8,53.1,41.4,86.1,0.98
242.877,54.275,39.9,42.8,46.4,50.2,52.5,70.2,73.5,67.6,54.9,46.4,48.9,56.1,0.08
242.878,54.278,135.5,146.4,165.5,190.2,203.9,179.6,202.2,209.8,189.8,166.7,196.3,160.3,0.03
242.888,55.21,109.1,125.7,150.2,162.3,158.3,164.9,195.9,213.1,204,192.4,133.5,192.4,0.14
242.87,53.962,24.8,25.5,26.6,27.9,29.5,57.6,57.2,49.5,38.4,30.9,25.3,44.2,0.86
242.873,54.769,7.8,8,8.4,8.4,8.1,15.1,14.9,12.7,9.4,6.7,6.5,14.8,0.9
242.872,54.179,51.3,53.2,56,58.1,59.9,105,108.2,97.6,78.6,63,52.1,81.2,0.96
242.872,54.503,66.2,71.4,81.3,95.1,102.2,129.7,139.3,136.9,121.4,98.7,102.2,100.3,0.03
242.862,54.239,172.7,187,209.6,233.5,238.9,266.5,305,314.2,283,236.7,235.4,216.9,0.17
242.86,54.455,154.8,159.8,169.8,187.9,195.2,250.2,268.5,260.9,229.8,186.9,183.6,195.9,0.88
242.847,54.866,410.2,444.3,506.8,583.8,631.1,453.6,531.5,592.4,579.2,516.9,666,381,0.09
242.836,55.038,221.7,220.4,220.5,223.1,223.1,266.2,284.2,272.1,222.7,174.7,213.9,172.5,0.98
242.823,54.275,421.7,494.4,636.8,808.1,920.7,419.6,530.8,649,695.5,672.1,1019.2,438.5,0.03
242.817,54.109,5.7,6.9,8.5,9.5,8.9,10.2,11.8,12.2,10.3,7.2,8.7,13.6,0.01
242.82,54.477,41.8,42.5,42.6,43.2,41.7,74.9,74.9,63.6,48.7,36.5,38.5,58.2,0.98
242.817,54.422,1.9,1.8,1.3,1.9,3.4,4.4,3.9,2.4,2.6,3.5,0.9,4.5,0.61
242.815,54.695,20.4,21,21.6,22.2,22,49,48.6,41.4,31.4,23.2,20.7,39.2,0.89
242.803,54.555,29.6,29.6,29.1,28.7,27.8,76.8,74.8,61.8,45.5,32.9,25.4,63.5,0.98
242.798,53.939,23.9,23.7,24.3,24.8,25,43.8,42.3,36.1,27.6,21.2,21.9,34.9,0.95
242.802,55.14,43.4,66.5,118.9,165,190.5,75.1,109.4,165.6,176.5,156.8,291.5,130.7,0.05
242.794,54.155,17.2,17.1,17.5,17.9,17.8,38.2,36.5,30.5,23,17.2,14.2,33.2,0.98
242.782,54.148,231.2,284.1,357.3,409.1,418.7,299.8,375.3,449.2,429,355.8,411.2,293.5,0.02
242.78,54.399,32.9,33.6,35.1,37.3,37,58.5,57.6,50.8,40.2,30.1,34.3,45.4,0.87
242.778,54.83,143.4,149.1,155.5,163.3,167.9,224.3,245.7,237.7,196.4,159.5,139.3,173.2,0.98
242.766,54.723,419.3,464.1,549.2,660.6,750.4,416.8,486.6,555.7,560.5,526.2,830.1,397.9,0.03
242.76,54.263,85.7,96,115.3,128.6,125.5,162.3,183.9,195.7,180.7,162.6,105.6,169.6,0.12
242.76,54.392,23.2,23.4,23.1,23.1,22.8,43.1,42.3,34.8,25.6,18.7,20.2,37,0.96
242.754,54.265,48.1,52.1,59.6,67.5,71.9,83.8,90,88,75.3,61,68.8,62.6,0.03
242.751,54.7,80.8,83.9,88.6,93.3,94.4,155.7,163.1,151.7,122.2,93.6,88.6,107.4,0.93
242.751,54.702,80.8,83.9,88.6,93.3,94.4,155.7,163.1,151.7,122.2,93.6,88.6,107.4,0.93
242.743,54.091,7.9,8.7,9.9,11.1,11.3,15,15.7,14.9,12.7,10.6,9,15.6,0.03
242.748,55.119,45,50.8,63,76.1,84.2,113,125.6,133.2,122.8,103.6,82.7,101.2,0.03
242.73,54.383,4135.8,4191.9,4235.7,4306.7,4319.9,1538,1820.9,2056.2,2054.3,1974.8,4564.3,1253.6,0.96
242.728,54.549,123.6,134.9,155.1,178.6,194.7,213.4,237.4,244.5,219.9,185.7,205.2,154.7,0.03
242.726,54.143,3.8,4,4.2,4.6,4.6,8.7,8.9,7.6,6.2,4.6,3.6,9.7,0.2
242.728,55.012,176.5,197,228.3,261.3,279.9,219.9,254.8,272.3,248.7,209.9,298,164.7,0.03
242.722,54.826,79.7,81.5,82.8,84.9,84.2,149.7,156.6,138.9,108.7,82.5,78.4,107,0.99
242.713,54.095,207.3,221.1,238.6,255.1,258.6,245.4,281.3,286.1,246.4,194.8,241.7,197.6,0.89
242.715,54.534,10.9,11.7,13.1,14.3,15.4,20.5,21.2,20.4,17.3,15,11.1,20.5,0.12
242.702,54.463,56.1,59,58.3,57.8,56.1,90.6,96.8,92.5,78.2,60.8,47.6,86.7,0.95
242.7,54.395,63.7,66.3,70,74.3,74,108,112.4,103.1,83.7,63.3,72,76.7,0.71
242.691,53.951,5.3,5.5,6.3,6.7,7.1,9.9,9.8,9.1,7.4,5.9,4.9,10.6,0.04
242.692,54.391,73.7,82.1,95.3,109.2,116.9,116.6,131.1,134.2,118,96.3,119.6,95.7,0.05
242.69,54.08,52,53.6,54.9,55.6,54.8,83.4,86,76.3,59.6,46.4,50.5,67.2,0.95
242.687,54.122,57.1,58,59.6,61.2,59.5,111.9,114.5,101.6,79.5,59.5,55.8,85.6,0.81
242.688,54.603,480.3,489.4,497.3,511.8,515.7,547,621.1,644.3,567.3,470.6,522.3,354.3,0.91
242.684,54.119,108.3,114.3,122.8,128.7,127.9,180.4,194.5,185.9,150.9,115.8,124.7,118.6,0.28
242.668,54.445,5.4,5.7,6.1,7,7.7,14.6,14.6,12.8,10.9,8.9,5.3,14.7,0.32
242.664,54.202,12.7,12.6,12.7,12.6,11.3,35,33.5,28.3,21,13.7,9.1,30,0.98
242.665,54.52,2.4,2.2,2,1.6,2.3,4.7,4.1,2.9,1.7,1.9,1.3,5.2,0.68
242.652,54.685,51.9,53.9,56.3,57.2,56.7,97.6,101.2,89.8,68.9,52.9,50,85.9,0.98
242.647,54.714,132.3,149,167.4,180.1,180.3,235.7,276.2,283.5,242.3,189.5,171.8,195.2,0.26
242.631,54.718,108.9,119.8,136.9,156.4,168,172.1,194.4,198.9,177.8,147.7,164.2,137.7,0.06
242.625,54.528,24.8,25.7,26,26.1,24.8,47.4,47.9,40.9,30.9,21.9,22.4,41.2,0.91
242.625,55.026,427.3,488.8,586.8,680.7,716.3,376.7,462.2,558.2,554.9,491.4,731.4,368.9,0.14
242.611,54.992,19.8,20.7,20.9,21.3,19.8,45.2,45.7,38.4,29,20.1,18.4,39.6,0.7
242.607,54.327,207.2,223.1,248.8,277.8,292.8,284.2,324.3,339.6,305.5,251.1,297.2,201,0.14
242.594,54.504,20.2,20.8,21.4,22.1,21.1,38.1,37.9,32.5,24.9,17.7,20.2,32.1,0.41
242.597,54.5,28.4,31.7,37,41.1,41.8,53.7,57.9,56.4,47.1,36.2,38.8,48.2,0.04
242.597,54.058,49.7,54.4,62.6,67.5,67.1,101.4,111.1,108.9,93.3,79.8,58.3,91,0.03
242.598,55.017,26.9,28,29.5,31.2,31,48.5,49.4,43.6,34.3,25.5,27.6,40.7,0.48
242.596,55.024,7.5,8.4,10.1,10.9,11.4,16.6,17.8,17.3,13.8,10.6,8.7,18.1,0.17
242.59,54.033,17.9,18.2,19.1,20,18.8,41,40.4,35,27.3,19.9,16.9,34.7,0.66
242.588,54.087,12.8,13.3,14.5,16.1,16.7,24.1,24.1,21.6,18,14.2,13.6,21.6,0.05
242.58,54.365,109.7,112,101.1,97.8,96.1,192.5,207.3,203.2,182.6,120.2,61.5,180.5,0.98
242.575,54.392,7.6,8,8.7,9.2,9.7,17.2,17.3,15.9,12.6,10.2,7.3,17.1,0.67
242.573,54.514,20.7,22.5,25.4,28.6,30.4,38.8,40.6,37.7,31.7,25.3,23.4,33.5,0.06
242.569,54.029,15.3,17.7,21.8,26.3,28.9,37.6,42.2,42.9,38.4,31.8,37.2,42.6,0.02
242.571,54.116,38.2,40.5,43.8,47.7,48.9,67.9,71,64.6,52.3,40.4,45.8,54,0.37
242.566,53.877,42.9,44.1,45.6,46.6,46,107.3,109.3,96.7,75,56.1,41,90.6,0.98
242.565,54.104,91.8,97.5,106.8,117.3,118.7,144.8,157.3,152.5,130,101.8,104.1,117.9,0.93
242.563,54.971,62.1,64.4,67,68.5,66.4,141.9,148.4,134,104.5,77,62.1,112.2,0.98
242.559,54.004,2.4,2.4,2.2,1.1,0.7,5.7,5.6,4.1,1.5,0.7,1.6,6.2,0.06
242.556,54.074,14.9,15.1,15.1,14.3,13.4,27.6,27.1,22.4,15.8,11.2,12.5,25.9,0.97
242.556,55.113,89.5,95.1,100,97.9,92.7,131.3,142.5,138.7,131,108.7,79.4,136.7,0.98
242.549,54.328,14.9,14.9,14.4,14.4,15.3,32.2,30.8,26.5,20.4,16.1,11.5,29.5,0.98
242.536,54.132,59.8,62.7,67.9,72.8,72.9,95.3,99.9,94.2,77.3,58.8,68.1,73.3,0.58
242.533,54.135,23.1,23.4,23.3,22.8,20.1,42.2,41.5,34.5,25.2,16.6,20.7,35.5,0.91
242.54,54.128,7.1,7.5,7.2,7.6,8.2,12.2,12.3,10,7.8,6.5,5.6,12.7,0.56
242.531,54.696,7.2,7.7,7.8,7.9,7.7,15.7,16.2,13.6,10.4,7.6,5.9,16.1,0.54
242.526,54.308,16.3,17.3,18.7,21.3,22,33.2,33.6,29.7,25.2,19.6,18.4,28.8,0.89
242.508,55.005,55.8,59.3,68.4,73.2,73.3,111.4,118.2,117,106.8,91.1,61.8,107.9,0.53
242.5,54.035,8.1,8.7,9.1,9.1,8,17.6,17.9,15.6,11.7,7.8,7.5,17.3,0.31
242.495,53.823,10.2,10.3,9.8,8.8,7.4,19.8,19.1,15,9.9,6.3,8.2,18.3,0.97
242.497,54.077,401.1,395.3,396.1,399.9,396.3,378.9,413.6,416.2,358.8,290.7,396.1,233.4,0.95
242.497,54.655,19.5,22,25.8,29.3,30.7,36.3,39.6,38.6,32.5,25.5,28.6,33.6,0.03
242.495,54.346,77,83.5,89.2,94,92.6,126.2,138.5,134.6,113.9,88.2,63.9,108.4,0.98
242.477,55.066,9.4,9.8,10.7,11.4,10.9,21,20.9,18.5,14.4,10.1,9.7,20.8,0.63
242.476,54.307,176.2,199.6,230,255.7,260.8,265.3,315.3,339.7,302.1,240.6,257.8,210.1,0.04
242.476,54.137,16.5,17,18.1,18.9,16.9,34.7,34.6,30.8,24.3,16.4,16.6,30,0.9
242.468,55.118,208.1,231.7,274.3,326.8,361.1,299,349.7,386.2,371.5,324.5,356.5,270,0.03
242.454,54.637,141.2,156.8,173,187,203.2,196.3,226,228.7,197.6,167.5,222.2,142.4,0.24
242.452,54.986,38.1,50.9,69.1,79.3,79.8,63.2,83,96.4,85.3,66.3,76,79.9,0.03
242.451,54.603,71.5,80.5,90.5,97.5,97.9,113.3,126.6,124.5,103.1,79.9,91.2,96.3,0.05
242.45,54.15,1.6,1.8,2.4,3.4,3.2,3.9,4.2,4.5,4.6,3.2,1.3,5,0.01
242.445,54.318,236.4,242.9,253.4,267.4,271.4,300.6,327.3,329.2,287.7,234.5,257.4,232.3,0.96
242.445,54.407,4.5,4.7,4.6,4.1,3.1,9.9,10,8.3,5.6,3.2,3.7,10.5,0.17
242.443,54.476,50.1,56.2,61.5,65.2,65.7,101,112.9,105.8,85,64.9,60.7,84.7,0.14
242.441,53.828,104,111.3,121.7,131.4,128.5,183.8,204.1,198.1,172,154,113.6,167.1,0.56
242.433,54.63,84.8,92.8,102.2,113,121.1,144.4,160.5,156.6,132.3,108.1,121.2,102.8,0.21
242.431,53.961,37.1,38.9,43.1,49.3,50.2,63.6,65.7,61.3,53,42.4,44.8,54.8,0.04
242.43,54.612,16.2,18.3,22.3,25.7,24.3,38.1,41.1,41.3,35.4,25.3,24.2,43.3,0.03
242.406,54.216,597.9,686.4,834.5,966.9,1017,539,653.2,788.2,802.3,727.8,1080.7,484.1,0.2
242.396,54.518,13.1,14.4,15.3,15.1,14.7,28.8,30.4,27,19.8,14.3,13.7,28.4,0.04
242.393,54.072,55,59.2,67.1,74.2,76.6,153.5,162.3,158.2,133.5,104.4,74.1,116.5,0.04
242.389,54.029,275.2,297.8,334.2,369,379,292.8,341.4,372.8,341,282.2,373.1,238.2,0.13
242.382,54.321,5.8,6.4,7.3,8.2,8.2,11.2,11.9,11.1,9.3,6.8,5.8,13.3,0.79
242.379,54.323,5.8,6.4,7.3,8.2,8.2,11.2,11.9,11.1,9.3,6.8,5.8,13.3,0.79
242.381,55.045,92.3,97.9,104.8,112.7,114.6,213.6,233.9,224.3,191.6,162.1,109.3,159.6,0.56
242.378,54.135,25,27.8,31.4,34.6,33.3,45.6,49,46.4,38.5,30,31.9,40,0.03
242.374,54.398,126.4,129.3,132.9,136.3,136.1,186.9,202,189,152.4,117.8,128.3,135.5,0.98
242.37,54.145,67.6,76.1,88,97,96.5,113.3,128.3,129.4,109.5,83,90.6,101.5,0.03
242.367,54.476,53.8,68.2,86.8,106.4,121.3,124.8,156.6,170.2,158.4,137.1,127.4,120.7,0.03
242.368,53.997,65.8,69.3,75.1,79.1,77.7,143.2,152.9,143.4,121.3,98.6,70,127,0.84
242.365,53.928,6.9,7.1,7.5,8,8,20.4,20.1,17.5,13.7,10.3,5.7,19.9,0.96
242.361,54.181,26,27,28.4,29.3,28.5,55,55.6,48.8,37.7,27.8,26.2,46,0.7
242.342,53.911,4.7,5.4,6,5.5,5.1,8.6,9.4,8.6,5.9,4.2,5.1,10.1,0.01
242.339,55.017,3.7,4.1,3.6,3.7,3.6,7.1,7.4,5.4,4.1,3,3,7.8,0.02
242.333,54.383,53.6,55,57.1,59.7,58.5,110.8,113.5,101.6,83.2,64.1,53.2,84.9,0.95
242.329,54.378,146.5,146.6,148.9,151.4,150.8,226.9,238.9,224,179.9,137.8,143,153,0.98
242.323,54.591,23.2,24,25.5,27,27.5,65.6,66.4,59.1,46.9,35.5,24.4,50.6,0.88
242.315,54.462,143.8,159.3,184.3,213.3,235.5,262.2,302.1,322.8,295.6,256.9,236.8,227.1,0.03
242.304,54.309,91.1,94.5,97,99.2,98.8,161.7,171.5,156.4,122.9,93.4,91.4,120.7,0.98
242.289,54.72,257.7,307.7,412.6,533.3,602.2,279.3,346.5,425.6,455.5,424.4,630.6,320.8,0.03
242.28,54.36,9.5,9.6,10.1,10.5,10.3,19.3,18.7,16.1,12.4,9.2,8.4,17.8,0.86
242.276,54.568,121.7,125.1,129.4,133.6,132.7,172.7,185,173.2,140.4,107.7,122.5,136.8,0.98
242.275,54.272,8.9,9.3,10.3,11.2,10.1,16.6,16.4,14.8,11.9,8.3,9.1,16.4,0.6
242.268,54.238,45.8,49.4,53.6,56,56.1,97.2,102.6,95.5,78.5,58.3,46.4,81.5,0.82
242.257,55.054,12.6,13.8,15.4,16.5,15.8,29.7,31.4,28.5,22.5,15.9,14.5,29,0.88
242.259,54.043,88.3,92.3,100.8,110.5,118.5,241.8,253.8,243,205.4,169.1,106.8,170.7,0.64
242.259,54.098,34.5,35.5,38.4,40.4,38.9,67.9,68.6,62.8,54.1,41.4,35.7,56.2,0.7
242.255,54.302,162.8,165.4,167.6,169.7,167.1,210.4,226.4,213.1,171.5,132,161.4,137,0.98
242.255,54.166,8.6,8.6,8.8,8.5,9.4,17,16.1,13.4,9.5,8.2,7.7,15.9,0.72
242.231,54.428,55.8,58.6,63,68.1,69.7,114.5,119.8,111.5,91.2,70.8,64.9,84.8,0.81
242.221,54.551,44.1,45.7,49.2,53.6,55.5,76.9,78.9,72.1,60.3,49.4,48.9,61.7,0.82
242.203,54.864,84,91.3,105.5,115.7,115,130.3,141.1,143.2,130.4,117.6,104.6,120.1,0.04
242.202,54.51,33.3,34,35.7,38.2,38.7,58.2,58.4,51.7,43,35.5,33,50.2,0.83
242.207,53.995,268.1,325,447.1,608.2,739.7,282.9,351.8,440.2,494.6,497.7,940.9,364.2,0.03
242.204,54.086,8.5,8.8,8.8,8.8,7.2,16.4,16.2,13.3,9.9,6,7.4,15.8,0.49
242.2,54.288,235.7,255.4,281.7,302,305,338,381.9,399.9,353.1,285.4,311.1,217.5,0.29
242.196,54.614,1.6,1.9,2.5,2.4,2.7,3.9,4.5,4.6,3.2,2.8,1.8,5.9,0
242.197,54.021,22.8,27.6,45.9,75.1,90.4,50.8,59.7,81.3,99.7,91.1,91.3,90.2,0.03
242.162,54.464,3.1,3,2.8,3.2,3.8,6.6,6,4.7,3.9,3.6,1.9,7.1,0.68
242.162,54.282,37.7,44.8,54.5,61.2,62.1,65.6,76,79,67.3,52.9,56.8,66.6,0.03
242.158,53.961,128.2,133.6,139.8,145,144.8,211.5,229.2,218.3,177.8,135.6,136.2,154.8,0.94
242.154,54.564,28.1,28.6,29.4,31,31.3,49.1,49.1,42.6,34.2,26.7,26.1,42.9,0.98
242.14,54.581,55.4,56.3,57.6,59.2,58.7,92,93.8,82.6,64,47.8,55,66.9,0.93
242.15,54.572,210.7,208.4,207.2,208.3,204.7,287.2,307.2,292.4,236.9,182.5,193.3,212.3,0.98
242.155,54.258,119,123.9,130.9,139.2,142.8,219.5,234,221.6,183.4,145.3,136,147.1,0.9
242.151,54.238,12.2,12.7,13.1,14.1,15.1,28.2,28.2,23.9,19,15.3,13.1,23.8,0.62
242.147,54.276,96.5,105.7,120.5,134.7,140.3,142,160.1,161.9,141.2,112.8,139.9,107.8,0.05
242.147,53.994,88.1,93.7,102.8,113.5,116.8,154.4,167.3,161.8,137.7,107.9,112,113.3,0.77
242.134,54.839,58.8,62.2,66.1,70.2,72.1,135,143.9,132.9,107.5,83.4,67,97.2,0.62
242.124,54.909,12.2,13.5,15.4,16.5,16.4,24.9,26.3,24.5,19.5,14.8,13.8,25.6,0.03
242.11,54.121,4.4,4.2,3.8,4.2,4.5,8.3,7.5,5.6,4.6,3.7,3.5,8.9,0.88
242.098,54.658,47,52.3,61.6,69.3,70.6,77.8,86.1,87.5,75.2,58.6,66.6,71.4,0.04
242.09,54.977,22.2,22.8,23.6,24.1,23.2,50.5,50.3,43.3,32.8,23.7,21.3,42.2,0.82
242.094,54.39,140.6,154.4,168.8,182.2,184.9,270.6,305.7,306.5,265.5,216.7,173.5,217.3,0.45
242.089,54.505,40.8,42,43.8,46.5,46.3,71.5,73.2,65.2,51.7,38.6,42.8,54,0.17
242.063,54.133,1281.1,1287.1,1286.9,1313.4,1332.8,749.2,868.1,940.6,889.9,798.2,1323.4,590.3,0.97
242.05,55.004,65.8,65.7,66.9,67.5,64,129.4,130.4,115.2,88.2,63.6,61.1,100,0.98
242.051,54.924,57.6,59.5,60.7,61.3,58.9,134.7,140.9,127.2,106.6,85,49.1,113.4,0.98
242.045,54.491,15.8,16.4,17.7,19.2,20.4,29.6,29.6,26.2,21.2,17.1,15.8,27,0.66
242.039,54.877,54.5,65.4,77.5,83.9,83.1,90.3,105.8,108,88.8,67.6,78.6,83,0.03
242.036,54.944,216.7,219.3,229.1,242.4,246,408.4,443.7,436.4,374.1,297.8,235.8,272.4,0.94
242.035,55.016,107.6,112.2,121.7,132.4,135,154.9,167.8,162.9,138.5,109.1,126.6,119.8,0.59
242.035,54.465,8.9,9.4,9.4,8.6,7.5,26.1,26.3,21.6,14.6,9.7,7.7,24.4,0.45
242.032,54.252,29.9,30.2,30.2,31,31.8,65.8,65,54.9,42.2,32.4,27.6,52.6,0.98
242.021,54.632,48,51.1,55,58.6,58.5,109.2,113.9,103.9,82.9,61.8,54.9,82.1,0.75
242.018,54.505,156.6,170,187,203.3,208,268.6,305.3,308.4,266.1,212.4,201.7,198.2,0.19
242.014,54.041,58.7,74.9,106.5,138.5,158.7,99.8,125.6,153.3,153.1,134.5,161.6,123.1,0.03
242.004,54.362,8.9,9.2,9.6,12,14.3,16.1,15.9,13.9,13,12.1,9.2,16.1,0.6
