243.093,54.151,176.11,0.97,228.01,0.95,284.16,0.78,403.33,0.9,1154.29,0.89
243.1,54.651,121.89,0.98,88.68,0.94,137.78,0.23,187.67,0.85,1225.84,0.89
243.096,54.644,12.88,0.32,14.27,0.55,0,0,0,0,0,0
243.089,54.096,24.56,0.74,27.33,0.62,0,0,0,0,0,0
243.093,54.873,520.67,0.98,710.47,0.98,1111.56,0.17,1580.89,0.88,2485.87,0.97
243.08,54.161,672.26,0.03,481.49,0.03,311.4,0.03,358.74,0.03,464.61,0.03
243.077,54.121,458.32,0.03,341.1,0.03,309.11,0.01,1656.54,0.03,2170.63,0.43
243.076,54.88,170.16,0.76,199.64,0.57,145.98,0.18,785.95,0.9,2082.97,0.96
243.059,54.08,44.16,0.41,46.47,0.4,0,0,0,0,0,0
243.059,54.143,660.87,0.03,463.34,0.03,603.67,0.03,3093.47,0.03,7489.38,0.58
243.056,54.594,61.87,0.51,64.68,0.87,52.53,0.05,45.96,0.33,-99,-9
243.045,53.925,183.46,0.98,370.82,0.98,723.65,0.82,1429.27,0.9,5823.48,0.82
243.033,54.206,20.96,0.02,27.51,0.3,42.99,0.45,68.88,0.15,716.45,0.64
243.04,55.289,85.07,0.26,52.57,0.27,0,0,0,0,0,0
243.037,55.268,103.24,0.93,79.49,0.43,90.68,0.15,129.11,0.69,864.12,0.85
243.019,54.581,132.88,0.97,100.17,0.9,135.67,0.11,147.5,0.82,1984.41,0.96
243.02,54.697,33.74,0.56,46.92,0.82,42.97,0.1,54.68,0.07,1808.19,0.96
243.013,54.759,169.44,0.91,131.2,0.64,137.39,0,186.57,0.81,2400.19,0.95
243.001,54.704,185.28,0.22,183.6,0.12,141.5,0.1,483.85,0.21,1622.43,0.07
242.997,54.738,22.18,0.36,20.02,0.67,0,0,0,0,0,0
242.972,54.145,43.7,0.97,41.88,0.83,0,0,0,0,0,0
242.972,54.656,280.23,0.03,236.59,0.03,179.2,0.01,185.86,0.1,412.24,0.22
242.963,54.196,142.89,0.05,101.33,0.04,128.95,0,122.04,0.04,988.02,0.86
242.958,54.788,11.07,0.07,11.17,0.52,0,0,0,0,0,0
242.947,54.11,65.19,0.24,52.28,0.26,0,0,0,0,0,0
242.94,54.165,21.28,0.86,10.46,0.3,0,0,0,0,0,0
242.932,53.887,17.78,0.91,21.06,0.66,0,0,0,0,461.22,0.1
242.931,54.275,225.29,0.77,219.49,0.54,157.82,0.02,435.21,0.53,933.01,0.84
242.931,54.367,144.45,0.81,91.83,0.51,91.78,0.12,0,0,0,0
242.924,53.906,71.25,0.06,43.06,0.2,33.53,0.35,0,0,0,0
242.916,53.86,318.52,0.03,250.59,0.03,122.26,0,148.57,0.25,0,0
242.918,54.245,28.55,0.01,28.62,0.04,0,0,0,0,0,0
242.918,54.292,66.13,0.17,58.21,0.47,69.69,0.01,74.17,0.03,399.74,0.46
242.908,53.992,101.79,0.36,76.34,0.47,66.03,0,0,0,0,0
242.916,54.74,191.5,0.03,146.52,0.03,140.22,0.03,968.18,0.03,1835.36,0.43
242.91,54.323,189.99,0.08,193.93,0.04,160.64,0.04,471.39,0.22,1653.92,0.9
242.907,54.221,53.92,0.91,50.26,0.88,0,0,51.49,0.48,647.2,0.34
242.894,54.394,45.51,0.03,34.1,0.01,42.84,0.04,0,0,0,0
242.895,54.666,124.3,0.31,95.86,0.05,62.05,0.48,54.26,0.05,699.16,0.4
242.887,54.265,68.57,0.65,51.16,0.89,0,0,0,0,0,0
242.879,53.982,69.4,0.84,52.31,0.73,45.85,0.3,55.73,0.26,456.02,0.59
242.877,54.275,51.91,0.13,42.41,0.25,0,0,0,0,0,0
242.878,54.278,178.19,0.05,148.8,0.05,89.86,0.01,54.5,0.49,0,0
242.888,55.21,293.47,0.03,240.58,0.04,152.4,0.01,456.32,0.18,1161.94,0.04
242.87,53.962,21.66,0.71,22.64,0.82,0,0,0,0,0,0
242.872,54.179,54.78,0.53,50.68,0.65,0,0,104.13,0.62,466.73,0.01
242.872,54.503,81.17,0.26,79.05,0.63,70.07,0.29,72.35,0.52,-99,-9
242.863,54.22,215.36,0.06,169.77,0.07,144.7,0.22,227.39,0.13,649.92,0.42
242.862,54.239,54.21,0.03,44.24,0.03,0,0,0,0,-99,-9
242.864,54.377,23.69,0.47,21.73,0.21,0,0,0,0,0,0
242.848,53.928,14.63,0.63,18.18,0.69,40.79,0.35,54.48,0.04,444.47,0.52
242.847,54.866,597.15,0.03,428.97,0.03,553.33,0.03,3188.77,0.53,5459.34,0.76
242.831,54.216,698.6,0.02,468.74,0.03,509.02,0.01,2436.81,0.03,2945.06,0.58
242.836,55.038,129.79,0.38,105.5,0.1,127.07,0.15,236.69,0.75,1156.47,0.86
242.82,53.739,14.19,0.02,11.82,0,0,0,0,0,0,0
242.822,54.039,153.98,0.9,186.79,0.86,157.8,0.57,752.77,0.89,4256.16,0.78
242.823,54.275,628.83,0.03,498.36,0.03,454.1,0.01,2628.9,0.03,5059.54,0.13
242.817,53.991,125.86,0.06,113.81,0.03,93.1,0,184.56,0.06,435.99,0.35
242.817,54.422,47.04,0.31,33.85,0.73,0,0,0,0,0,0
242.815,54.695,15.2,0.52,19.79,0.32,0,0,53.26,0.48,448.94,0.52
242.808,54.03,95.43,0.93,132.11,0.97,238.82,0.1,405.76,0.96,1319.72,0.83
242.803,54.555,43.66,0.98,28.83,0.79,0,0,0,0,0,0
242.798,53.939,19.23,0.77,24.68,0.67,30.39,0.43,0,0,0,0
242.8,54.413,30.62,0.04,25.76,0.33,0,0,0,0,0,0
242.79,53.969,2360.56,0.03,1722.04,0.03,1478.09,0.03,1919.65,0.03,3313.02,0.01
242.788,54.205,123.38,0.8,108.32,0.3,128.59,0.24,149.46,0.77,573.13,0.41
242.789,54.783,45.34,0.09,58.94,0.92,50.03,0.1,40.18,0.35,-99,-9
242.78,54.399,37.2,0.95,32.61,0.95,0,0,0,0,0,0
242.778,54.83,155.67,0.84,174.76,0.3,114.73,0.01,586.02,0.87,1613.41,0.91
242.769,54.924,206.89,0.04,170.54,0.06,128.62,0.12,150.83,0.16,1110.77,0.84
242.766,54.723,696.47,0.03,472.2,0.03,568.22,0.04,2516.74,0.1,6537.42,0.83
242.76,54.263,142.74,0.04,84.89,0.03,74.71,0,0,0,0,0
242.76,54.392,39.98,0.55,52.63,0.84,67.64,0.41,49.04,0.47,385.52,0.5
242.754,54.265,82.13,0.04,50.65,0.01,59.05,0.05,0,0,0,0
242.751,54.7,129.09,0.92,119.52,0.73,151.03,0.6,161.3,0.8,-99,-9
242.751,54.702,129.09,0.92,119.52,0.73,151.03,0.6,161.3,0.8,-99,-9
242.749,53.95,36.61,0.95,52.55,0.97,93.41,0.53,146.36,0.7,-99,-9
242.743,54.091,128.76,0.98,120.52,0.24,111.12,0.46,298.76,0.86,786.99,0.82
242.742,54.59,27.97,0.05,38.15,0.16,0,0,0,0,657.38,0.47
242.739,54.876,191.88,0.45,144.45,0.08,184.13,0.05,214.12,0.25,1491.99,0.87
242.73,54.383,7121.27,0.98,4506.62,0.97,2938.21,0.88,1705.62,0.89,0,0
242.731,54.951,57.65,0.91,57.78,0.78,54.07,0.04,78.36,0.51,423.94,0.29
242.728,55.012,248.98,0.04,198.48,0.07,125.82,0,103.09,0,0,0
242.722,54.826,102.52,0.95,84.68,0.88,98.22,0,136.92,0.55,1148.1,0.68
242.72,54.628,70.77,0.33,66.55,0.84,72.03,0.51,136.06,0.6,2646.36,0.59
242.713,54.095,218.71,0.35,217.89,0.23,131.98,0.16,761.95,0.14,2556.26,0.65
242.718,55.205,29.25,0.28,26.55,0.41,0,0,0,0,0,0
242.702,54.463,87.4,0.83,101.73,0.41,85.68,0.1,88.4,0.53,-99,-9
242.699,54.075,108.23,0.72,121.86,0.22,113.15,0,386.18,0.5,848.18,0.82
242.7,54.395,82.52,0.56,67.27,0.48,-99,-9,75.12,0.49,775.21,0.68
242.7,54.785,18.31,0.01,12.07,0.01,0,0,0,0,0,0
242.696,54.457,20.12,0.03,29.48,0.17,65.89,0,0,0,487.79,0.53
242.691,53.951,611.82,0.98,381.98,0.91,287.03,0.71,170.31,0.71,0,0
242.692,54.391,92.96,0.15,83.31,0.03,48.14,0.49,90.5,0.18,0,0
242.69,54.08,56.14,0.6,51.69,0.77,0,0,0,0,0,0
242.687,54.122,56.56,0.97,56.82,0.97,56.78,0.54,56.51,0.14,0,0
242.684,54.119,143.65,0.22,112.25,0.15,100.95,0.31,100.22,0.6,575.63,0.58
242.689,55.296,347.27,0.03,357.34,0.05,275.94,0.01,946.77,0.73,3315.25,0.97
242.688,55.348,50.23,0.17,47.85,0.34,0,0,0,0,0,0
242.674,53.937,129.62,0.98,197.93,0.98,371.09,0.85,697.83,0.89,1570.79,0.93
242.673,54.497,25.39,0.97,27.82,0.89,0,0,76.44,0.55,386.16,0.51
242.665,54.52,13.38,0.8,11,0.52,0,0,0,0,-99,-9
242.652,54.685,81.48,0.51,56.83,0.45,56.63,0.01,0,0,-99,-9
242.65,54.079,9170.97,0.97,5368.58,0.98,3848.86,0.73,2111.24,0.89,1377.92,0.81
242.649,54.333,108.33,0.97,84.18,0.87,100.27,0,91.51,0.61,737.11,0.67
242.647,54.714,140.55,0.03,153.22,0.03,110.1,0.34,454.93,0.05,1287.61,0.89
242.625,54.528,21.96,0.79,28.5,0.55,63.71,0.01,89.67,0.57,-99,-9
242.625,55.026,593.06,0.03,483.04,0.03,560.54,0.02,3964.29,0.02,3383.52,0.55
242.62,53.74,132.09,0.03,97.35,0.02,89.64,0,102.57,0,1074.86,0.02
242.618,53.776,73.89,0.18,84.52,0.36,68.64,0.03,58.8,0.04,0,0
242.612,54.177,108.79,0.05,118.71,0.04,64.67,0.04,381.34,0.23,1189.98,0.66
242.611,54.992,16.19,0.08,24.01,0.15,0,0,0,0,0,0
242.607,54.327,216.37,0.04,219.57,0.09,183.24,0.11,877.1,0.87,4326.23,0.88
242.605,53.78,609.01,0.03,401.89,0.03,508.75,0,2451.43,0.03,5014.06,0.02
242.594,54.504,21.49,0.95,22.33,0.75,0,0,0,0,0,0
242.597,54.5,29.46,0.16,32.02,0.69,-99,-9,75.48,0.26,385.69,0.52
242.597,54.058,148.44,0.03,102.95,0.02,63,0.05,0,0,0,0
242.598,55.017,43.21,0.15,27.75,0.78,0,0,0,0,0,0
242.591,53.798,15.07,0.53,16.92,0.66,0,0,0,0,0,0
242.59,54.033,11.64,0.03,16.53,0.57,0,0,0,0,388.86,0.47
242.591,54.93,81.73,0.98,53.34,0.97,32.5,0.06,0,0,0,0
242.588,54.087,144.61,0.03,114.06,0.04,80.92,0.03,0,0,0,0
242.579,54.053,276.11,0.04,229.2,0.03,141.39,0.03,97.92,0.06,0,0
242.58,54.365,207.76,0.96,204.17,0.98,189.44,0.04,787.79,0.91,1585.31,0.84
242.575,54.392,36,0.89,58.41,0.86,135.88,0.37,375.88,0.96,2273.14,0.96
242.572,53.915,30.04,0.27,33.36,0.3,0,0,0,0,0,0
242.573,54.514,18.43,0.07,18.78,0.72,0,0,0,0,0,0
242.569,54.029,13.23,0.01,17.33,0.37,0,0,0,0,1524.79,0.9
242.571,54.116,49.98,0.51,42.13,0.58,0,0,0,0,0,0
242.566,53.877,57.58,0.97,45.19,0.96,0,0,0,0,0,0
242.565,54.104,87.29,0.03,84.85,0.6,120.09,0.2,349.86,0.93,0,0
242.559,54.004,13,0.84,16.29,0.52,0,0,47.88,0.02,0,0
242.553,54.825,90.87,0.22,61.77,0.78,0,0,48.84,0.46,0,0
242.556,54.074,11.84,0.06,17.1,0.64,0,0,0,0,0,0
242.556,55.113,104.02,0.72,94.09,0.08,75.86,0.05,204.4,0.14,0,0
242.536,54.132,74.69,0.75,61.24,0.25,0,0,0,0,0,0
242.533,54.135,37.69,0.97,21.72,0.8,0,0,0,0,0,0
242.54,54.546,49.5,0.92,34.8,0.75,0,0,0,0,0,0
242.536,53.842,69.95,0.08,69.89,0.13,67.99,0,51.76,0.42,696.6,0.09
242.531,54.696,40.41,0.42,49.05,0.43,0,0,0,0,-99,-9
242.53,54.108,38.47,0.94,90.59,0.96,271.91,0.83,737.34,0.92,3284.4,0.94
242.526,54.152,121.92,0.96,127.86,0.59,103.25,0.18,328.27,0.34,1458.71,0.46
242.524,54.174,686.77,0.03,467.42,0.03,423.39,0,1825.51,0.14,5693.92,0.02
242.521,55.163,197.11,0.98,156.42,0.6,212.87,0.47,311.54,0.57,2371.5,0.45
242.521,54.585,122.26,0.98,85.13,0.88,116.26,0.47,95.39,0.42,890.23,0.86
242.513,54.608,213.62,0.19,213.15,0.07,189.16,0.02,480.03,0.02,1252.34,0.93
242.508,55.005,68.98,0.5,44.01,0.45,0,0,0,0,0,0
242.503,53.879,193.17,0.51,143.63,0.14,112.2,0.26,65.11,0.16,0,0
242.502,54.449,16.71,0.91,18.28,0.54,0,0,0,0,0,0
242.5,54.035,11.16,0.7,12.65,0.65,0,0,0,0,0,0
242.495,55.005,13.29,0.82,15.6,0.64,0,0,0,0,0,0
242.498,54.613,155.4,0.03,150.37,0.03,125.95,0,811.19,0.03,2204.08,0.37
242.497,54.077,271.5,0.98,363.65,0.98,631.61,0.88,889.59,0.9,1826.09,0.96
242.476,54.137,23.36,0.23,15.67,0.59,0,0,0,0,0,0
242.468,55.118,272.24,0.03,233.26,0.03,165.39,0,126.55,0.04,0,0
242.456,54.142,39.39,0.48,39.17,0.73,51.45,0.39,0,0,0,0
242.456,54.463,311.17,0.04,235.18,0.06,172.43,0.01,665.23,0.56,1867.03,0.95
242.454,54.637,154.87,0.05,157.18,0.44,120.47,0,497.12,0.1,859.24,0.79
242.451,54.603,103.34,0.07,83.15,0.3,71.88,0,185.29,0.09,1318.21,0.84
242.45,54.15,62.89,0.42,50.94,0.83,55.06,0.48,55.96,0.37,689.66,0.69
242.445,54.318,265.14,0.99,283.49,0.96,343.96,0.58,416.6,0.93,1510.8,0.24
242.443,54.476,47.93,0.19,55.9,0.02,0,0,0,0,-99,-9
242.441,53.828,208.17,0.16,216.51,0.1,155.7,0.28,846.19,0.82,0,0
242.433,54.63,140.44,0.6,94.64,0.69,77.64,0.02,62.69,0.43,0,0
242.431,53.961,37.44,0.7,46.62,0.97,48.03,0.47,82.6,0.49,0,0
242.433,54.282,55.31,0.93,71.9,0.96,127.43,0.41,260.29,0.9,970.83,0.89
242.43,54.612,12.08,0,18.62,0.17,0,0,0,0,0,0
242.427,55.355,145.37,0.91,146.43,0.9,162.49,0.23,214.1,0.36,1154.97,0.9
242.428,54.252,13.02,0.72,16.05,0.72,0,0,62.41,0.09,516.5,0.58
242.417,54.436,70.96,0.75,51.93,0.9,53.32,0.53,0,0,720.77,0.69
242.416,54.539,16.25,0.91,25.13,0.86,0,0,0,0,-99,-9
242.414,54.602,23.34,0.06,26.52,0.5,0,0,0,0,0,0
242.406,54.216,977.87,0.07,699.98,0.02,795.6,0.03,4890.39,0.03,5538.73,0.5
242.396,54.518,112.18,0.5,90.85,0.49,90.89,0.61,115.07,0.66,2292.17,0.95
242.394,53.873,367.18,0.91,284.17,0.65,257.14,0.08,1063.18,0.92,5942.4,0.94
242.393,54.072,42.38,0.02,59.19,0.1,82.26,0.34,81.76,0.59,988.93,0.57
242.391,53.956,50.39,0.66,69.8,0.06,60.08,0.16,74.27,0.1,1372.56,0.65
242.389,54.029,265.96,0.04,296.11,0.04,204.99,0.01,1180.27,0.05,2376.31,0.93
242.383,53.999,140.31,0.05,109.59,0.07,78.04,0.61,57.44,0.2,0,0
242.381,54.308,638.77,0.03,485.18,0.03,627.11,0.05,3318.11,0.21,5497.06,0.78
242.378,54.662,10.66,0.09,11.45,0.51,0,0,89.25,0.62,736.17,0.35
242.378,54.245,297.96,0.03,217.54,0.03,131.7,0,162.35,0.3,0,0
242.376,54.82,187.04,0.98,140.91,0.95,133.54,0.17,111.24,0.66,1516.07,0.94
242.378,54.135,21.98,0.01,25.97,0.09,36.19,0.01,0,0,331.93,0.47
242.376,54.698,46.11,0.24,35.23,0.28,0,0,0,0,0,0
242.372,54.495,91.4,0.6,74.44,0.7,127.02,0.66,265.87,0.87,1673.05,0.96
242.37,54.145,79.79,0.04,76.39,0.48,57.89,0.02,96.65,0.56,793.88,0.58
242.368,54.351,47.54,0.79,50.25,0.95,0,0,90.1,0.51,722.96,0.67
242.367,54.476,58.35,0.02,62.66,0.55,49.2,0.23,63.58,0.47,384.91,0.42
242.365,54.818,192.44,0.96,189.49,0.96,144.37,0.51,602.71,0.89,652.19,0.63
242.368,53.997,62.91,0.64,68.38,0.07,39.74,0.2,38.75,0.44,0,0
242.359,55.22,1673.71,0.91,1135.17,0.57,906.46,0.04,0,0,0,0
242.361,54.181,27.58,0.78,23.7,0.57,-99,-9,54.41,0.47,0,0
242.331,54.677,63.92,0.98,68.28,0.97,50.9,0.03,67.24,0.51,-99,-9
242.329,54.669,18.74,0.17,26.88,0.52,0,0,0,0,0,0
242.329,54.378,97.14,0.97,156.97,0.92,234.18,0.51,379.5,0.97,969.92,0.83
242.323,54.591,15.98,0.87,21.19,0.77,-99,-9,63.64,0.46,-99,-9
242.319,54.694,60.91,0.95,63.61,0.8,47.23,0.01,180.34,0.85,593.6,0.48
242.315,54.462,219.88,0.03,161.17,0.05,100.58,0.03,73.29,0.05,0,0
242.314,54.231,12.9,0.83,13.72,0.05,0,0,0,0,0,0
242.312,54.512,85.43,0.98,76.91,0.85,47.76,0.49,137.57,0.32,822.58,0.53
242.304,54.309,70.99,0.69,97.26,0.91,97.53,0.24,84.32,0.05,902.83,0.89
242.304,54.086,61.84,0.97,136.93,0.98,292.73,0.78,581.31,0.93,1319.03,0.84
242.289,54.72,424.71,0.03,303.73,0.03,258.75,0,1163.38,0.03,2036.14,0.01
242.29,54.057,33.37,0.96,45.11,0.48,0,0,52.17,0.47,748.38,0.7
242.276,55.313,20.1,0.7,11.6,0.65,0,0,0,0,0,0
242.28,54.36,55.93,0.95,65.37,0.97,61.18,0.51,47.87,0.48,-99,-9
242.276,54.568,148.69,0.97,122.17,0.77,115.92,0.55,240.11,0.61,1067.15,0.7
242.275,54.272,50.05,0.62,53.05,0.67,37.04,0.06,0,0,0,0
242.269,54.29,182.16,0.35,148.26,0.22,137.68,0.04,172.73,0.88,2139.2,0.89
242.268,54.883,75.62,0.03,78.16,0.03,69.72,0,67.58,0.04,-99,-9
242.269,54.658,10.03,0.07,13.39,0.05,0,0,0,0,0,0
242.268,54.238,61.08,0.09,45.62,0.3,0,0,0,0,840.87,0.31
242.265,54.041,39.87,0.02,53.65,0.57,0,0,0,0,0,0
242.261,54.119,23.96,0.95,21.75,0.74,0,0,0,0,0,0
242.26,54.313,26.19,0.78,30.92,0.28,63,0.04,0,0,0,0
242.259,54.043,276.98,0.27,284.66,0.49,221.93,0.1,1157.05,0.9,2834.7,0.35
242.259,54.098,17.42,0.01,21.37,0.11,45.77,0.04,0,0,0,0
242.257,53.889,15.18,0.75,18.99,0.69,0,0,0,0,344.33,0.2
242.255,54.302,165.88,0.98,152.85,0.95,194.85,0.66,265.36,0.94,1368.25,0.93
242.255,54.166,60.76,0.19,60.34,0.58,49.28,0.1,68.07,0.08,403.12,0.51
242.242,54.662,39.11,0.91,33.06,0.81,0,0,61.29,0.4,586.59,0.41
242.242,54.305,557.77,0.03,475.61,0.03,305.54,0.01,636.79,0.22,1225.49,0.53
242.239,54.175,265.88,0.06,272.88,0.12,254.41,0.09,771.16,0.67,2488.27,0.96
242.231,54.904,111.37,0.03,71.61,0.02,0,0,0,0,0,0
242.231,54.428,50.65,0.08,52.39,0.38,64.72,0.21,89.33,0.52,-99,-9
242.224,54.793,582.22,0.03,457.72,0.03,478.47,0.02,2454.32,0.03,2346.22,0.07
242.203,54.864,207.72,0.4,215.84,0.71,177.34,0.44,998.47,0.89,1613.64,0.57
242.207,53.995,499.49,0.03,327.78,0.03,305.18,0,783.15,0.02,1263.15,0.01
242.2,54.288,300.31,0.11,251.84,0.04,188.05,0.02,985.65,0.8,2012,0.92
242.196,54.614,33.71,0.97,41.74,0.95,48.59,0.48,0,0,540.93,0.55
242.197,54.021,24.78,0.03,32.76,0.37,49.67,0.31,64.38,0.49,466.85,0.01
242.193,54.093,90.82,0.56,61.43,0.41,-99,-9,0,0,0,0
242.19,54.659,31.63,0.91,30.65,0.91,0,0,0,0,0,0
242.166,54.61,19.68,0.39,15.32,0.67,0,0,0,0,0,0
242.168,54.364,105.72,0.07,81.21,0.02,77.09,0.34,407.41,0.03,0,0
242.162,54.464,45.06,0.52,38.65,0.83,0,0,0,0,0,0
242.162,54.282,35.82,0.25,43.24,0.01,0,0,0,0,356.36,0.04
242.161,54.227,29.34,0.72,24.21,0.36,0,0,0,0,0,0
242.151,55.238,89.56,0.98,148.16,0.97,229.31,0.07,399.28,0.96,1217.24,0.7
242.154,54.628,109.92,0.16,68.43,0.46,51.97,0.02,0,0,0,0
242.158,53.961,120.78,0.82,134.96,0.95,96.12,0.51,665.05,0.95,1533.9,0.87
242.155,54.258,107.98,0.51,121.59,0.87,143.37,0.83,244.19,0.93,923.86,0.8
242.147,54.276,163.18,0.06,100.62,0.04,75.47,0,0,0,0,0
242.147,53.994,147.02,0.17,93.36,0.25,107.6,0.02,76.76,0.06,844.86,0.2
242.134,54.839,19.12,0.31,17.28,0.04,0,0,0,0,0,0
242.132,54.491,85.91,0.81,65.62,0.97,53.79,0.08,59.76,0.07,794.78,0.66
242.13,54.376,108.64,0.08,80.01,0.15,98.78,0,74.52,0.5,952.25,0.49
242.124,54.909,12.27,0.15,12.6,0.4,58.03,0.48,0,0,0,0
242.118,54.175,339.19,0.1,289.67,0.07,198.55,0.35,159.55,0.74,-99,-9
242.103,54.342,108.43,0.88,137.1,0.82,230.82,0.25,396.76,0.91,1421.49,0.62
242.105,54.005,9.18,0.6,9.53,0.47,0,0,0,0,0,0
242.09,54.977,56.98,0.97,59.13,0.91,0,0,0,0,0,0
242.094,54.39,142.5,0.04,153.86,0.05,113.89,0.01,520.42,0.23,1503.49,0.18
242.092,54.601,12.14,0.78,14.67,0.56,0,0,0,0,0,0
242.073,55.329,18.78,0.18,19.28,0.7,0,0,0,0,0,0
242.059,54.477,530.91,0.06,410.09,0.04,484.83,0.02,4117.65,0.04,4666.51,0.71
242.063,54.133,2115.94,0.98,1311.97,0.99,955.79,0.49,521.49,0.92,0,0
242.058,54.328,63.38,0.91,129.97,0.92,270.37,0.8,531.21,0.9,2630.94,0.91
